L0,L1,L2,L3,L4,L5,L6,L7,L8,L9
25,13,5,3,1,0,0,0,0,0
26,13,5,3,1,0,0,0,0,0
26,13,5,3,1,0,0,0,0,0
26,13,5,3,1,0,0,0,0,0
26,13,6,3,1,0,0,0,0,0
26,14,6,3,1,0,0,0,0,0
27,14,6,3,1,0,0,0,0,0
27,14,6,3,2,0,0,0,0,0
27,14,6,4,2,0,0,0,0,0
27,14,7,4,2,0,0,0,0,0
27,15,7,4,2,0,0,0,0,0
28,15,7,4,2,0,0,0,0,0
28,15,7,4,2,0,0,0,0,0
28,15,7,4,2,0,0,0,0,0
28,15,7,4,2,0,0,0,0,0
28,15,7,4,2,0,0,0,0,0
29,15,7,4,2,0,0,0,0,0
29,15,7,4,2,0,0,0,0,0
29,15,7,4,2,0,0,0,0,0
29,15,7,4,2,0,0,0,0,0
29,15,7,4,2,0,0,0,0,0
30,15,7,4,2,0,0,0,0,0
30,15,7,4,2,0,0,0,0,0
30,15,7,4,2,0,0,0,0,0
30,15,7,4,2,0,0,0,0,0
30,15,7,4,2,0,0,0,0,0
31,15,7,4,2,0,0,0,0,0
31,15,7,4,2,0,0,0,0,0
31,15,7,4,2,0,0,0,0,0
31,15,7,4,2,0,0,0,0,0
31,15,7,4,2,0,0,0,0,0
32,15,7,4,2,0,0,0,0,0
32,15,7,4,2,0,0,0,0,0
32,15,7,4,2,0,0,0,0,0
32,15,7,4,2,0,0,0,0,0
32,15,7,4,2,0,0,0,0,0
33,15,7,4,2,0,0,0,0,0
33,15,7,4,2,0,0,0,0,0
33,15,7,4,2,0,0,0,0,0
33,15,8,4,2,0,0,0,0,0
33,16,8,4,2,0,0,0,0,0
34,16,8,4,2,0,0,0,0,0
34,16,8,4,2,0,0,0,0,0
34,16,8,4,2,0,0,0,0,0
34,16,8,4,2,0,0,0,0,0
34,16,8,4,2,0,0,0,0,0
35,16,8,4,2,0,0,0,0,0
35,16,8,4,3,0,0,0,0,0
35,16,8,5,3,0,0,0,0,0
35,16,9,5,3,0,0,0,0,0
35,17,9,5,3,0,0,0,0,0
36,17,9,5,3,0,0,0,0,0
36,17,9,5,3,0,0,0,0,0
36,17,9,5,3,0,0,0,0,0
36,17,9,5,3,0,0,0,0,0
36,18,9,5,3,0,0,0,0,0
37,18,9,5,3,0,0,0,0,0
37,18,9,5,3,0,0,0,0,0
37,18,9,5,3,0,0,0,0,0
37,18,9,5,3,0,0,0,0,0
37,18,9,5,3,0,0,0,0,0
38,18,9,5,3,0,0,0,0,0
38,18,9,5,3,0,0,0,0,0
38,18,9,5,3,0,0,0,0,0
38,18,10,5,3,0,0,0,0,0
38,19,10,5,3,0,0,0,0,0
39,19,10,5,3,0,0,0,0,0
39,19,10,5,3,0,0,0,0,0
39,19,10,5,3,0,0,0,0,0
39,19,10,5,3,0,0,0,0,0
39,19,10,5,3,0,0,0,0,0
40,19,10,5,3,0,0,0,0,0
40,19,10,5,3,0,0,0,0,0
40,19,10,5,3,0,0,0,0,0
40,19,10,5,3,0,0,0,0,0
40,19,10,5,3,0,0,0,0,0
41,19,10,5,3,0,0,0,0,0
41,19,10,5,3,0,0,0,0,0
41,19,10,5,3,0,0,0,0,0
41,19,10,5,3,0,0,0,0,0
41,19,10,5,3,0,0,0,0,0
42,19,10,5,3,0,0,0,0,0
42,19,10,5,3,0,0,0,0,0
42,19,10,6,3,0,0,0,0,0
42,19,11,6,3,0,0,0,0,0
42,20,11,6,3,0,0,0,0,0
43,20,11,6,3,0,0,0,0,0
43,20,11,6,3,0,0,0,0,0
43,20,11,6,3,0,0,0,0,0
43,20,11,6,3,0,0,0,0,0
43,20,11,6,3,0,0,0,0,0
44,20,11,6,3,0,0,0,0,0
44,20,11,6,3,0,0,0,0,0
44,20,11,6,3,0,0,0,0,0
44,20,11,6,3,0,0,0,0,0
44,21,11,6,3,0,0,0,0,0
45,21,11,6,3,0,0,0,0,0
45,21,11,6,3,0,0,0,0,0
45,21,11,6,3,0,0,0,0,0
45,21,11,6,3,0,0,0,0,0
45,22,11,6,3,0,0,0,0,0
46,22,11,6,3,0,0,0,0,0
46,22,11,6,3,0,0,0,0,0
46,22,11,6,3,0,0,0,0,0
46,22,11,6,3,0,0,0,0,0
46,22,11,6,3,0,0,0,0,0
47,22,11,6,3,0,0,0,0,0
47,22,11,6,3,0,0,0,0,0
47,22,11,6,3,0,0,0,0,0
47,22,11,6,3,0,0,0,0,0
47,23,11,6,3,0,0,0,0,0
48,23,11,6,3,0,0,0,0,0
48,23,11,6,3,0,0,0,0,0
48,23,11,6,3,0,0,0,0,0
48,23,11,6,3,0,0,0,0,0
48,23,11,6,3,0,0,0,0,0
49,23,11,6,3,0,0,0,0,0
49,23,11,6,3,0,0,0,0,0
49,23,11,6,3,0,0,0,0,0
49,23,11,6,3,0,0,0,0,0
49,23,11,6,3,0,0,0,0,0
50,23,11,6,3,0,0,0,0,0
50,23,11,6,3,0,0,0,0,0
50,23,11,6,3,0,0,0,0,0
50,23,11,6,3,0,0,0,0,0
50,24,11,6,3,0,0,0,0,0
51,24,11,6,3,0,0,0,0,0
51,24,11,6,3,0,0,0,0,0
51,24,11,6,3,0,0,0,0,0
51,24,11,6,3,0,0,0,0,0
51,24,11,6,3,0,0,0,0,0
52,24,11,6,3,0,0,0,0,0
52,24,11,6,3,0,0,0,0,0
52,24,11,6,3,0,0,0,0,0
52,24,11,6,3,0,0,0,0,0
52,24,11,6,3,0,0,0,0,0
53,24,11,6,3,0,0,0,0,0
53,24,11,6,3,0,0,0,0,0
53,24,11,6,3,0,0,0,0,0
53,24,12,6,3,0,0,0,0,0
53,25,12,6,3,0,0,0,0,0
54,25,12,6,3,0,0,0,0,0
54,25,12,6,3,0,0,0,0,0
54,25,12,6,3,0,0,0,0,0
54,25,12,6,3,0,0,0,0,0
54,25,12,6,3,0,0,0,0,0
55,25,12,6,3,0,0,0,0,0
55,25,12,6,4,0,0,0,0,0
55,25,12,7,4,0,0,0,0,0
55,25,13,7,4,0,0,0,0,0
55,26,13,7,4,0,0,0,0,0
56,26,13,7,4,0,0,0,0,0
56,26,13,7,4,0,0,0,0,0
56,26,13,7,4,0,0,0,0,0
56,26,14,7,4,0,0,0,0,0
56,27,14,7,4,0,0,0,0,0
57,27,14,7,4,0,0,0,0,0
57,27,14,7,4,0,0,0,0,0
57,27,14,7,4,0,0,0,0,0
57,27,14,7,4,0,0,0,0,0
57,27,14,7,4,0,0,0,0,0
58,27,14,7,4,0,0,0,0,0
58,27,14,7,4,0,0,0,0,0
58,27,14,7,4,0,0,0,0,0
58,27,14,7,4,0,0,0,0,0
58,27,14,7,4,0,0,0,0,0
59,27,14,7,4,0,0,0,0,0
59,27,14,7,4,0,0,0,0,0
59,27,14,8,4,0,0,0,0,0
59,27,15,8,4,0,0,0,0,0
59,28,15,8,4,0,0,0,0,0
60,28,15,8,4,0,0,0,0,0
60,28,15,8,4,0,0,0,0,0
60,28,15,8,4,0,0,0,0,0
60,28,15,8,4,0,0,0,0,0
60,29,15,8,4,0,0,0,0,0
61,29,15,8,4,0,0,0,0,0
61,29,15,8,4,0,0,0,0,0
61,29,15,8,4,0,0,0,0,0
61,29,15,8,4,0,0,0,0,0
61,29,15,8,4,0,0,0,0,0
62,29,15,8,4,0,0,0,0,0
62,29,15,8,4,0,0,0,0,0
62,29,15,8,4,0,0,0,0,0
62,29,15,8,4,0,0,0,0,0
62,30,15,8,4,0,0,0,0,0
63,30,15,8,4,0,0,0,0,0
63,30,15,8,4,0,0,0,0,0
63,30,15,8,4,0,0,0,0,0
63,30,15,8,4,0,0,0,0,0
63,30,15,8,4,0,0,0,0,0
64,30,15,8,4,0,0,0,0,0
64,30,15,8,4,0,0,0,0,0
64,30,15,8,4,0,0,0,0,0
64,30,15,8,4,0,0,0,0,0
64,31,15,8,4,0,0,0,0,0
65,31,15,8,4,0,0,0,0,0
65,31,15,8,4,0,0,0,0,0
65,31,15,9,4,0,0,0,0,0
65,31,16,9,4,0,0,0,0,0
65,32,16,9,4,0,0,0,0,0
66,32,16,9,4,0,0,0,0,0
66,32,16,9,4,0,0,0,0,0
66,32,16,10,4,0,0,0,0,0
66,32,17,10,4,0,0,0,0,0
66,33,17,10,4,0,0,0,0,0
67,33,17,10,4,0,0,0,0,0
67,33,17,10,4,0,0,0,0,0
67,33,17,10,4,0,0,0,0,0
67,33,17,10,4,0,0,0,0,0
67,34,17,10,4,0,0,0,0,0
68,34,17,10,4,0,0,0,0,0
68,34,17,10,4,0,0,0,0,0
68,34,17,10,4,0,0,0,0,0
68,34,17,10,4,0,0,0,0,0
68,34,17,10,4,0,0,0,0,0
69,34,17,10,4,0,0,0,0,0
69,34,17,10,4,0,0,0,0,0
69,34,17,10,4,0,0,0,0,0
69,34,17,10,4,0,0,0,0,0
69,34,17,10,4,0,0,0,0,0
70,34,17,10,4,0,0,0,0,0
70,34,17,10,4,0,0,0,0,0
70,34,17,10,4,0,0,0,0,0
70,34,17,10,4,0,0,0,0,0
70,35,17,10,4,0,0,0,0,0
71,35,17,10,4,0,0,0,0,0
71,35,17,10,4,0,0,0,0,0
71,35,17,10,4,0,0,0,0,0
71,35,17,10,4,0,0,0,0,0
71,35,17,10,4,0,0,0,0,0
72,35,17,10,4,0,0,0,0,0
72,35,17,10,4,0,0,0,0,0
72,35,17,10,4,0,0,0,0,0
72,35,17,10,4,0,0,0,0,0
72,35,17,10,4,0,0,0,0,0
73,35,17,10,4,0,0,0,0,0
73,35,17,10,4,0,0,0,0,0
73,35,17,11,4,0,0,0,0,0
73,35,18,11,4,0,0,0,0,0
73,36,18,11,4,0,0,0,0,0
74,36,18,11,4,0,0,0,0,0
74,36,18,11,4,0,0,0,0,0
74,36,18,11,4,0,0,0,0,0
74,36,18,11,4,0,0,0,0,0
74,36,18,11,4,0,0,0,0,0
75,36,18,11,4,0,0,0,0,0
75,36,18,11,4,0,0,0,0,0
75,36,18,11,4,0,0,0,0,0
75,36,18,11,4,0,0,0,0,0
75,36,18,11,4,0,0,0,0,0
76,36,18,11,4,0,0,0,0,0
76,36,18,11,4,0,0,0,0,0
76,36,18,11,4,0,0,0,0,0
76,36,18,11,4,0,0,0,0,0
76,36,18,11,4,0,0,0,0,0
77,36,18,11,4,0,0,0,0,0
77,36,18,11,4,0,0,0,0,0
77,36,18,11,4,0,0,0,0,0
77,36,18,11,4,0,0,0,0,0
77,37,18,11,4,0,0,0,0,0
78,37,18,11,4,0,0,0,0,0
78,37,18,11,4,0,0,0,0,0
78,37,18,11,4,0,0,0,0,0
78,37,19,11,4,0,0,0,0,0
78,38,19,11,4,0,0,0,0,0
79,38,19,11,4,0,0,0,0,0
79,38,19,11,4,0,0,0,0,0
79,38,19,11,4,0,0,0,0,0
79,38,19,11,4,0,0,0,0,0
79,38,19,11,4,0,0,0,0,0
80,38,19,11,4,0,0,0,0,0
80,38,19,11,4,0,0,0,0,0
80,38,19,11,4,0,0,0,0,0
80,38,20,11,4,0,0,0,0,0
80,39,20,11,4,0,0,0,0,0
81,39,20,11,4,0,0,0,0,0
81,39,20,11,4,0,0,0,0,0
81,39,20,11,4,0,0,0,0,0
81,39,21,11,4,0,0,0,0,0
81,40,21,11,4,0,0,0,0,0
82,40,21,11,4,0,0,0,0,0
82,40,21,11,4,0,0,0,0,0
82,40,21,11,4,0,0,0,0,0
82,40,21,11,4,0,0,0,0,0
82,40,21,11,4,0,0,0,0,0
83,40,21,11,4,0,0,0,0,0
83,40,21,11,4,0,0,0,0,0
83,40,21,11,4,0,0,0,0,0
83,40,21,11,4,0,0,0,0,0
83,40,21,11,4,0,0,0,0,0
84,40,21,11,4,0,0,0,0,0
84,40,21,11,4,0,0,0,0,0
84,40,21,11,4,0,0,0,0,0
84,40,21,11,4,0,0,0,0,0
84,40,21,11,4,0,0,0,0,0
85,40,21,11,4,0,0,0,0,0
85,40,21,11,4,0,0,0,0,0
85,40,21,11,4,0,0,0,0,0
85,40,21,11,4,0,0,0,0,0
85,40,21,11,4,0,0,0,0,0
86,40,21,11,4,0,0,0,0,0
86,40,21,11,4,0,0,0,0,0
86,40,21,11,4,0,0,0,0,0
86,40,21,11,4,0,0,0,0,0
86,40,21,11,4,0,0,0,0,0
87,40,21,11,4,0,0,0,0,0
87,40,21,11,4,0,0,0,0,0
87,40,21,11,4,0,0,0,0,0
87,40,21,11,4,0,0,0,0,0
87,40,21,11,4,0,0,0,0,0
88,40,21,11,4,0,0,0,0,0
88,40,21,11,4,0,0,0,0,0
88,40,21,11,4,0,0,0,0,0
88,40,21,11,4,0,0,0,0,0
88,41,21,11,4,0,0,0,0,0
89,41,21,11,4,0,0,0,0,0
89,41,21,11,4,0,0,0,0,0
89,41,21,11,4,0,0,0,0,0
89,41,21,11,4,0,0,0,0,0
89,41,21,11,4,0,0,0,0,0
90,41,21,11,4,0,0,0,0,0
90,41,21,11,4,0,0,0,0,0
90,41,21,11,4,0,0,0,0,0
90,41,21,11,4,0,0,0,0,0
90,42,21,11,4,0,0,0,0,0
91,42,21,11,4,0,0,0,0,0
91,42,21,11,4,0,0,0,0,0
91,42,21,11,4,0,0,0,0,0
91,42,21,11,4,0,0,0,0,0
91,43,21,11,4,0,0,0,0,0
92,43,21,11,4,0,0,0,0,0
92,43,21,11,4,0,0,0,0,0
92,43,21,11,4,0,0,0,0,0
92,43,21,11,4,0,0,0,0,0
92,44,21,11,4,0,0,0,0,0
93,44,21,11,4,0,0,0,0,0
93,44,21,11,4,0,0,0,0,0
93,44,21,11,4,0,0,0,0,0
93,44,21,11,4,0,0,0,0,0
93,44,21,11,4,0,0,0,0,0
94,44,21,11,4,0,0,0,0,0
94,44,21,11,4,0,0,0,0,0
94,44,21,11,4,0,0,0,0,0
94,44,21,11,4,0,0,0,0,0
94,45,21,11,4,0,0,0,0,0
95,45,21,11,4,0,0,0,0,0
95,45,21,11,4,0,0,0,0,0
95,45,21,11,4,0,0,0,0,0
95,45,21,11,4,0,0,0,0,0
95,45,21,11,4,0,0,0,0,0
96,45,21,11,4,0,0,0,0,0
96,45,21,11,4,0,0,0,0,0
96,45,21,11,4,0,0,0,0,0
96,45,22,11,4,0,0,0,0,0
96,46,22,11,4,0,0,0,0,0
97,46,22,11,4,0,0,0,0,0
97,46,22,11,4,0,0,0,0,0
97,46,22,11,4,0,0,0,0,0
97,46,23,11,4,0,0,0,0,0
97,47,23,11,4,0,0,0,0,0
98,47,23,11,4,0,0,0,0,0
98,47,23,11,4,0,0,0,0,0
98,47,23,11,4,0,0,0,0,0
98,47,23,11,4,0,0,0,0,0
98,47,23,11,4,0,0,0,0,0
99,47,23,11,4,0,0,0,0,0
99,47,23,11,4,0,0,0,0,0
99,47,23,11,4,0,0,0,0,0
99,47,23,11,4,0,0,0,0,0
99,48,23,11,4,0,0,0,0,0
100,48,23,11,4,0,0,0,0,0
100,48,23,11,4,0,0,0,0,0
100,48,23,11,4,0,0,0,0,0
100,48,23,11,4,0,0,0,0,0
100,49,23,11,4,0,0,0,0,0
101,49,23,11,4,0,0,0,0,0
101,49,23,11,4,0,0,0,0,0
101,49,23,12,4,0,0,0,0,0
101,49,24,12,4,0,0,0,0,0
101,50,24,12,4,0,0,0,0,0
102,50,24,12,4,0,0,0,0,0
102,50,24,12,4,0,0,0,0,0
102,50,24,12,4,0,0,0,0,0
102,50,24,12,4,0,0,0,0,0
102,51,24,12,4,0,0,0,0,0
103,51,24,12,4,0,0,0,0,0
103,51,24,12,4,0,0,0,0,0
103,51,24,12,4,0,0,0,0,0
103,51,24,12,4,0,0,0,0,0
103,52,24,12,4,0,0,0,0,0
104,52,24,12,4,0,0,0,0,0
104,52,24,12,4,0,0,0,0,0
104,52,24,12,4,0,0,0,0,0
104,52,24,12,4,0,0,0,0,0
104,52,24,12,4,0,0,0,0,0
105,52,24,12,4,0,0,0,0,0
105,52,24,12,4,0,0,0,0,0
105,52,24,12,4,0,0,0,0,0
105,52,24,12,4,0,0,0,0,0
105,52,24,12,4,0,0,0,0,0
106,52,24,12,4,0,0,0,0,0
106,52,24,12,4,0,0,0,0,0
106,52,24,12,4,0,0,0,0,0
106,52,24,12,4,0,0,0,0,0
106,52,24,12,4,0,0,0,0,0
107,52,24,12,4,0,0,0,0,0
107,52,24,12,4,0,0,0,0,0
107,52,24,12,4,0,0,0,0,0
107,52,24,12,4,0,0,0,0,0
107,53,24,12,4,0,0,0,0,0
108,53,24,12,4,0,0,0,0,0
108,53,24,12,4,0,0,0,0,0
108,53,24,12,4,0,0,0,0,0
108,53,24,12,4,0,0,0,0,0
108,53,24,12,4,0,0,0,0,0
109,53,24,12,4,0,0,0,0,0
109,53,24,12,4,0,0,0,0,0
109,53,24,12,4,0,0,0,0,0
109,53,24,12,4,0,0,0,0,0
109,53,24,12,4,0,0,0,0,0
110,53,24,12,4,0,0,0,0,0
110,53,24,12,4,1,0,0,0,0
110,53,24,12,5,1,0,0,0,0
110,53,24,13,5,1,0,0,0,0
110,53,25,13,5,1,0,0,0,0
110,54,25,13,5,1,0,0,0,0
111,54,25,13,5,1,0,0,0,0
111,54,25,13,5,1,0,0,0,0
111,54,25,13,5,1,0,0,0,0
111,54,25,13,5,1,0,0,0,0
111,54,25,13,5,1,0,0,0,0
111,54,25,13,5,1,0,0,0,0
112,54,25,13,5,1,0,0,0,0
112,54,25,13,5,1,0,0,0,0
112,54,25,13,5,1,0,0,0,0
112,54,25,13,5,1,0,0,0,0
112,54,25,13,5,1,0,0,0,0
112,54,25,13,5,1,0,0,0,0
113,54,25,13,5,1,0,0,0,0
113,54,25,13,5,1,0,0,0,0
113,54,25,13,5,1,0,0,0,0
113,54,25,13,5,1,0,0,0,0
113,54,25,13,5,1,0,0,0,0
113,54,25,13,5,1,0,0,0,0
114,54,25,13,5,1,0,0,0,0
114,54,25,13,5,1,0,0,0,0
114,54,25,13,5,1,0,0,0,0
114,54,25,13,5,1,0,0,0,0
114,54,25,13,5,1,0,0,0,0
114,54,25,13,5,1,0,0,0,0
115,54,25,13,5,1,0,0,0,0
115,54,25,13,5,1,0,0,0,0
115,54,25,13,5,1,0,0,0,0
115,54,25,13,5,1,0,0,0,0
115,54,25,13,5,1,0,0,0,0
115,54,25,13,5,1,0,0,0,0
116,54,25,13,5,1,0,0,0,0
116,54,25,13,5,1,0,0,0,0
116,54,25,13,5,1,0,0,0,0
116,54,25,13,5,1,0,0,0,0
116,54,26,13,5,1,0,0,0,0
116,55,26,13,5,1,0,0,0,0
117,55,26,13,5,1,0,0,0,0
117,55,26,13,5,1,0,0,0,0
117,55,26,13,5,1,0,0,0,0
117,55,26,13,5,1,0,0,0,0
117,55,26,13,5,1,0,0,0,0
117,55,26,13,5,1,0,0,0,0
118,55,26,13,5,1,0,0,0,0
118,55,26,13,5,1,0,0,0,0
118,55,26,13,5,1,0,0,0,0
118,55,26,13,5,1,0,0,0,0
118,55,26,13,5,1,0,0,0,0
118,55,26,13,5,1,0,0,0,0
119,55,26,13,5,1,0,0,0,0
119,55,26,13,5,1,0,0,0,0
119,55,26,13,5,1,0,0,0,0
119,55,26,13,5,1,0,0,0,0
119,55,26,13,5,1,0,0,0,0
119,56,26,13,5,1,0,0,0,0
120,56,26,13,5,1,0,0,0,0
120,56,26,13,5,1,0,0,0,0
120,56,26,13,5,1,0,0,0,0
120,56,26,13,5,1,0,0,0,0
120,56,26,13,5,1,0,0,0,0
120,56,26,13,5,1,0,0,0,0
121,56,26,13,5,1,0,0,0,0
121,56,26,13,5,1,0,0,0,0
121,56,26,13,5,1,0,0,0,0
121,56,26,13,5,1,0,0,0,0
121,56,26,13,5,1,0,0,0,0
121,56,26,13,5,1,0,0,0,0
122,56,26,13,5,1,0,0,0,0
122,56,26,13,5,1,1,0,0,0
122,56,26,13,5,2,1,0,0,0
122,56,26,13,6,2,1,0,0,0
122,56,26,14,6,2,1,0,0,0
122,56,27,14,6,2,1,0,0,0
122,57,27,14,6,2,1,0,0,0
123,57,27,14,6,2,1,0,0,0
123,57,27,14,6,2,1,0,0,0
123,57,27,14,6,2,1,0,0,0
123,57,27,14,6,2,1,0,0,0
123,57,27,14,6,2,1,0,0,0
123,57,27,14,6,2,1,0,0,0
123,57,27,14,6,2,1,0,0,0
124,57,27,14,6,2,1,0,0,0
124,57,27,14,6,2,1,0,0,0
124,57,27,14,6,3,1,0,0,0
124,57,27,14,7,3,1,0,0,0
124,57,27,15,7,3,1,0,0,0
124,57,28,15,7,3,1,0,0,0
124,58,28,15,7,3,1,0,0,0
125,58,28,15,7,3,1,0,0,0
125,58,28,15,7,3,1,0,0,0
125,58,28,15,7,3,1,0,0,0
125,58,28,15,7,3,1,0,0,0
125,58,28,15,7,3,1,0,0,0
125,58,29,15,7,3,1,0,0,0
125,59,29,15,7,3,1,0,0,0
126,59,29,15,7,3,1,0,0,0
126,59,29,15,7,3,1,0,0,0
126,59,29,15,7,3,1,0,0,0
126,59,29,15,7,3,1,0,0,0
126,59,29,15,7,3,1,0,0,0
126,59,29,15,7,3,1,0,0,0
126,59,29,15,7,3,1,0,0,0
127,59,29,15,7,3,1,0,0,0
127,59,29,15,7,3,1,0,0,0
127,59,29,15,7,3,1,0,0,0
127,59,29,15,7,3,1,0,0,0
127,59,29,16,7,3,1,0,0,0
127,59,30,16,7,3,1,0,0,0
127,60,30,16,7,3,1,0,0,0
128,60,30,16,7,3,1,0,0,0
128,60,30,16,7,3,1,0,0,0
128,60,30,16,7,3,1,0,0,0
128,60,30,16,7,3,1,0,0,0
128,60,30,16,7,3,1,0,0,0
128,60,30,16,7,3,1,0,0,0
128,61,30,16,7,3,1,0,0,0
129,61,30,16,7,3,1,0,0,0
129,61,30,16,7,3,1,0,0,0
129,61,30,16,7,3,1,0,0,0
129,61,30,16,7,3,1,0,0,0
129,61,30,16,7,3,1,0,0,0
129,61,30,16,7,3,1,0,0,0
129,61,30,16,7,3,1,0,0,0
130,61,30,16,7,3,1,0,0,0
130,61,30,16,7,3,1,0,0,0
130,61,30,16,7,3,1,0,0,0
130,61,30,16,7,3,1,0,0,0
130,61,30,16,7,3,1,0,0,0
130,61,30,16,7,3,1,0,0,0
130,62,30,16,7,3,1,0,0,0
131,62,30,16,7,3,1,0,0,0
131,62,30,16,7,3,1,0,0,0
131,62,30,16,7,3,1,0,0,0
131,62,30,16,7,3,1,0,0,0
131,62,30,16,7,3,1,0,0,0
131,62,30,16,7,3,1,0,0,0
131,62,30,16,7,3,1,0,0,0
132,62,30,16,7,3,1,0,0,0
132,62,30,16,7,3,1,0,0,0
132,62,30,16,7,3,1,0,0,0
132,62,30,16,7,3,1,0,0,0
132,62,30,16,7,3,1,0,0,0
